,Unnamed: 0,Area,Location,Project_Name,BHK,Covered_Parking,Open_Parking,Balcony,Valuation,final_price,Restaurant_count,Hospital_count,School_count,Shopping_mall_count,Gas_station_count,ATM_count,Best_Hospital_count,Best_ATM_count,Best_Restaurant_count,Best_school_count,Best_Shopping_mall_count,Best_Gas_station_count,Location_Kharadi,Location_Baner,Location_Hinjewadi,Location_Pimpri Chinchwad,Location_Balewadi,Location_Bavdhan,Location_Wakad,Location_Ravet,Location_Dhayri,Location_Mundhwa,Location_Punawale,Location_Wagholi,Location_Tathawade,Location_Kothrud,Location_Dhanori,Location_Moshi,Location_Hadapsar,Location_Mahalunge,Location_Pashan,Location_Aundh,Location_Ambegaon Budruk,Location_Gahunje,Location_Mohammadwadi,Location_Chikhali,Location_Charholi Budruk,Location_Viman Nagar,Location_Lohegaon,Location_Narhe,Location_Talegaon Dabhade,Location_Sus,Location_Undri,Location_Manjari Khurd,Location_Wadgaon Sheri,Location_Pimple Saudagar,Location_Chokhi Dhani,Location_Sus Road-Pashan,Location_Anand Nagar,Location_Alandi,Location_Nanded,Location_Magarpatta City,Location_Maan,Location_Kondhwa,Location_Thergaon,Location_Warje,Location_Mamurdi,Location_Paud Road,Location_Pune,Location_Bhugaon,Location_Pimple Gurav,Location_Pimple Nilakh,Location_Chinchwad,Location_Koregaon Park,Location_Kesnand,Location_Kondhwa Budruk,Location_Hingne Khurd,Location_Bibwewadi,Location_Vadgaon Budruk,Location_Erandwane,Location_Handewadi,Location_Ambegaon,Location_Kalyani Nagar,Location_Fursungi,Location_Pashan Road,Location_Parvati Darshan,Location_Pirangut,Location_Katraj,Location_Ghorpadi,Location_Sinhagad Road,Location_Handewadi Road-Hadapsar,Location_Manjari Budruk,encoded_project_name
369,375,600,Hadapsar,Yemul And Sancheti Yes Residency,2.0,0,1,1,5500000,5500000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
370,376,743,Hadapsar,Sai Proviso Leisure Town,2.0,0,1,2,5800000,5800000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1553
371,377,460,Hadapsar,Sai Proviso Leisure Town Phase 1,1.0,0,1,1,3600000,3600000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1554
372,378,641,Hadapsar,Prithvi Presidio,2.0,0,1,2,6500000,6500000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347
373,379,1250,Hadapsar,Kumar Prospera,3.0,0,1,3,12800000,12800000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810
374,380,820,Hadapsar,Kumar Prospera A3 A4 And A5,2.0,0,1,2,9000000,9000000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812
375,381,850,Hadapsar,Kumar Prospera,2.0,0,1,2,9200000,9200000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810
376,382,870,Hadapsar,Kumar Prospera,2.0,1,0,1,10400000,10400000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810
377,383,1150,Hadapsar,Ahura Pearl Tower ,3.0,0,1,1,9200000,9200000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
378,384,932,Hadapsar,Mittal Sun Sapphire,3.0,1,0,2,10000000,10000000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018
379,385,932,Hadapsar,Subhash Builders Vardhaman Township,1.0,0,0,1,3500000,3500000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1731
380,386,900,Hadapsar,Rahul Eastview II,2.0,1,0,3,5200000,5200000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1408
381,387,678,Hadapsar,Navratna Swastik,2.0,1,0,1,5000000,5000000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109
382,388,950,Hadapsar,Pratham Apartment ,2.0,1,0,1,4500000,4500000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293
383,389,932,Hadapsar,Maruti Dreamville,1.0,0,1,1,4800000,4800000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971
384,390,700,Hadapsar,Ram Livogue,2.0,0,1,1,6600000,6600000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425
385,391,550,Hadapsar,Hadapsar Gaon,1.0,0,1,1,4500000,4500000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590
386,392,1000,Hadapsar,Radhika Garden ,2.0,0,1,2,6800000,6800000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1397
387,393,490,Hadapsar,Prithvi Proximus,2.0,1,0,1,6400000,6400000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348
388,394,540,Hadapsar,F5 Nandini Spring Fields,1.0,1,0,1,3600000,3600000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407
389,395,1160,Hadapsar,Codename fire works,3.0,0,1,1,11900000,11900000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314
390,396,720,Hadapsar,F5 Felicia,2.0,0,1,1,4200000,4200000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405
391,397,932,Hadapsar,Residential Plot,1.0,0,0,1,22000000,21780000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1453
392,398,480,Hadapsar,Dreams Aakruti,1.0,0,0,1,2600000,2600000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364
393,399,1150,Hadapsar,Codename Fireworks By Kumar Properties,3.0,0,1,2,12500000,12500000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312
394,400,750,Hadapsar,Kalpataru Serenity Bldg 5,2.0,1,0,1,5600000,5600000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666
395,401,550,Hadapsar,F5 Nandini Spring Fields,1.0,0,1,1,3500000,3500000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407
396,402,1150,Hadapsar,Kumar Properties Hadpsar,3.0,1,0,2,12500000,12500000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809
397,403,641,Hadapsar,Prithvi Proximus,2.0,1,0,1,6400000,6400000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348
398,404,1850,Hadapsar,Amanora Neo Towers,4.0,0,1,4,22000000,21780000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
399,405,750,Hadapsar,Kalpataru Serenity,2.0,0,1,1,5500000,5500000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664
400,406,1230,Hadapsar,Skywards Nirvana,3.0,1,0,3,9800000,9800000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1699
401,407,932,Hadapsar,Satavwadi,4.0,1,0,2,8300000,8300000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1587
402,408,932,Hadapsar,Harpale Nalanda Nagari,2.0,1,0,1,3990000,3990000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591
403,409,780,Hadapsar,Sasane Nagar,2.0,0,1,1,3500000,3500000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585
404,410,575,Hadapsar,Goyal Chandrakala Heights,2.0,0,1,1,3950000,3950000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569
405,411,932,Hadapsar,Nilesh Samruddhi,2.0,0,1,2,4800000,4800000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1144
406,412,650,Hadapsar,Satav Nagar,2.0,1,0,1,4200000,4200000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586
407,413,932,Hadapsar,Ambrosia Alley,2.0,0,1,3,9000000,9000000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
408,414,527,Hadapsar,Yash Ravi Park,1.0,0,1,2,3000000,3000000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002
409,415,444,Hadapsar,Subhash Builders Vardhaman Township,1.0,0,0,1,3300000,3300000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1731
410,416,673,Hadapsar,Subhash Builders Vardhaman Township,2.0,0,0,1,4900000,4900000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1731
411,417,678,Hadapsar,Kumar Prospera,2.0,0,0,1,6983000,6983000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810
412,418,1242,Hadapsar,Kumar Prospera,3.0,0,0,1,12800000,12800000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810
413,419,640,Hadapsar,Prithvi Proximus,2.0,0,1,1,7000000,7000000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348
414,420,386,Hadapsar,Rahul Eastview II,1.0,0,0,1,3000000,3000000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1408
415,421,577,Hadapsar,Rahul Eastview II,2.0,0,0,1,4269000,4269000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1408
416,422,550,Hadapsar,Kumar Pebble Park,2.0,0,0,1,4200000,4200000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797
417,423,757,Hadapsar,Kumar Pebble Park,2.0,0,0,1,5400000,5400000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797
418,424,571,Hadapsar,48 East Park,1.0,0,0,1,2850000,2850000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
419,425,824,Hadapsar,48 East Park,2.0,0,0,1,4150000,4150000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
420,426,641,Hadapsar,Prithvi Presidio,2.0,1,0,2,6000000,6000000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347
421,427,932,Hadapsar,Tuptni Vasti,2.0,1,0,1,2000000,2000000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1844
422,428,641,Hadapsar,Prithvi Proximus,2.0,1,0,1,6000000,6000000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348
423,429,1003,Hadapsar,Prithvi Presidio,2.0,1,0,2,9000000,9000000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347
424,430,1500,Hadapsar,Marvel Arco,3.0,1,0,3,15000000,14850000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973
425,431,1230,Hadapsar,Kumar Prospera,3.0,1,0,1,12500000,12500000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810
426,432,870,Hadapsar,Kumar Prospera A3 A4 And A5,2.0,1,0,2,9500000,9500000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812
427,433,870,Hadapsar,Kumar Prospera,2.0,1,0,1,9600000,9600000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810
428,434,1190,Hadapsar,Kumar Prospera A1 And A2,3.0,0,1,3,12000000,12000000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811
429,435,1250,Hadapsar,Kumar Prospera A3 A4 And A5,3.0,0,1,3,13000000,13000000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812
430,436,777,Hadapsar,Prithvi Proximus,2.0,1,0,2,7600000,7600000,20,21,20,20,17,20,24,14,16,22,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348
